Sample Number,Time (s),TIVA Raw,TIVA Filtered,TIVA Temp
1,0.0008,0.0071790000000000005,0.0071790000000000005,29.98
2,0.0013,0.0071790000000000005,0.0071790000000000005,29.98
3,0.0017,0.0071790000000000005,0.0071790000000000005,29.98
4,0.0022,0.007180000000000001,0.0071790000000000005,29.98
5,0.0026,0.007180000000000001,0.0071790000000000005,29.98
6,0.0031,0.007180000000000001,0.007180000000000001,29.98
7,0.0036,0.0071790000000000005,0.007180000000000001,29.98
8,0.0039,0.0071790000000000005,0.0071790000000000005,29.98
9,0.0043,0.0071790000000000005,0.0071790000000000005,29.98
10,0.0046,0.007180000000000001,0.007180000000000001,29.98
11,0.0048,0.007180000000000001,0.007180000000000001,29.98
12,0.0051,0.007180000000000001,0.007180000000000001,29.98
13,0.0054,0.0071790000000000005,0.007180000000000001,29.98
14,0.0056,0.0071790000000000005,0.007180000000000001,29.98
15,0.0059,0.0071790000000000005,0.007180000000000001,29.98
16,0.0061,0.007180000000000001,0.007180000000000001,29.98
17,0.0063,0.007180000000000001,0.007180000000000001,29.98
18,0.0066,0.007180000000000001,0.007180000000000001,29.98
19,0.0069,0.007180000000000001,0.007180000000000001,29.98
20,0.0080,0.007180000000000001,0.007180000000000001,29.98
21,0.0229,0.0071790000000000005,0.007180000000000001,29.98
22,0.0233,0.007180000000000001,0.007180000000000001,29.98
23,0.0241,0.007180000000000001,0.007180000000000001,29.98
24,0.0247,0.007180000000000001,0.007180000000000001,29.98
25,0.0253,0.0071790000000000005,0.007180000000000001,29.98
26,0.0260,0.0071790000000000005,0.007180000000000001,29.98
27,0.0266,0.007180000000000001,0.007180000000000001,29.98
28,0.0271,0.007180000000000001,0.007180000000000001,29.98
29,0.0276,0.007180000000000001,0.007180000000000001,29.98
30,0.0280,0.007180000000000001,0.007180000000000001,29.98
31,0.0282,0.0071790000000000005,0.007180000000000001,29.98
32,0.0284,0.0071790000000000005,0.007180000000000001,29.98
33,0.0287,0.007180000000000001,0.007180000000000001,29.98
34,0.0289,0.007180000000000001,0.007180000000000001,29.98
35,0.0291,0.007180000000000001,0.007180000000000001,29.99
36,0.0294,0.007180000000000001,0.007180000000000001,29.99
37,0.0296,0.007180000000000001,0.007180000000000001,29.98
38,0.0299,0.0071790000000000005,0.007180000000000001,29.98
39,0.0302,0.0071790000000000005,0.007180000000000001,29.98
40,0.0304,0.0071790000000000005,0.007180000000000001,29.98
41,0.0592,0.0071790000000000005,0.0071790000000000005,29.98
42,0.1095,0.0071790000000000005,0.0071790000000000005,29.98
43,0.1599,0.0071790000000000005,0.0071790000000000005,29.98
44,0.2102,0.0071790000000000005,0.0071790000000000005,29.98
45,0.2603,0.0071790000000000005,0.0071790000000000005,29.98
46,0.3106,0.007180000000000001,0.0071790000000000005,29.98
47,0.3609,0.007180000000000001,0.0071790000000000005,29.98
48,0.4112,0.0071790000000000005,0.0071790000000000005,29.98
49,0.4618,0.0071790000000000005,0.0071790000000000005,29.98
50,0.5116,0.007180000000000001,0.0071790000000000005,29.98
51,0.5623,0.007180000000000001,0.0071790000000000005,29.98
52,0.6123,0.007180000000000001,0.0071790000000000005,29.98
53,0.6626,0.0071790000000000005,0.0071790000000000005,29.99
54,0.7132,0.0071790000000000005,0.0071790000000000005,29.99
55,0.7634,0.0071790000000000005,0.0071790000000000005,29.98
56,0.8133,0.0071790000000000005,0.0071790000000000005,29.98
57,0.8640,0.0071790000000000005,0.0071790000000000005,29.98
58,0.9139,0.007180000000000001,0.0071790000000000005,29.98
59,0.9643,0.007180000000000001,0.0071790000000000005,29.98
60,1.0146,0.0071790000000000005,0.0071790000000000005,29.98
61,1.0649,0.0071790000000000005,0.0071790000000000005,29.98
62,1.1150,0.0071790000000000005,0.0071790000000000005,29.98
63,1.1652,0.0071790000000000005,0.0071790000000000005,29.98
64,1.2157,0.0071790000000000005,0.0071790000000000005,29.98
65,1.2658,0.0071790000000000005,0.0071790000000000005,29.98
66,1.3164,0.0071790000000000005,0.0071790000000000005,29.98
67,1.3664,0.0071790000000000005,0.0071790000000000005,29.98
68,1.4168,0.0071790000000000005,0.0071790000000000005,29.98
69,1.4675,0.007180000000000001,0.0071790000000000005,29.98
70,1.5173,0.007180000000000001,0.0071790000000000005,29.98
71,1.5680,0.007180000000000001,0.0071790000000000005,29.98
72,1.6179,0.007180000000000001,0.0071790000000000005,29.98
73,1.6685,0.007180000000000001,0.0071790000000000005,29.98
74,1.7183,0.0071790000000000005,0.0071790000000000005,29.98
75,1.7691,0.007180000000000001,0.0071790000000000005,29.98
76,1.8190,0.007180000000000001,0.0071790000000000005,29.98
77,1.8696,0.007180000000000001,0.007180000000000001,29.99
78,1.9199,0.0071790000000000005,0.0071790000000000005,29.99
79,1.9703,0.0071790000000000005,0.0071790000000000005,29.99
80,2.0200,0.0071790000000000005,0.0071790000000000005,29.99
81,2.0705,0.007180000000000001,0.0071790000000000005,29.98
82,2.1207,0.007180000000000001,0.007180000000000001,29.98
83,2.1709,0.007180000000000001,0.007180000000000001,29.98
84,2.2213,0.0071790000000000005,0.007180000000000001,29.98
85,2.2719,0.0071790000000000005,0.007180000000000001,29.98
86,2.3219,0.007180000000000001,0.007180000000000001,29.98
87,2.3724,0.007180000000000001,0.007180000000000001,29.98
88,2.4226,0.007180000000000001,0.007180000000000001,29.98
89,2.4733,0.007180000000000001,0.007180000000000001,29.98
90,2.5236,0.007180000000000001,0.007180000000000001,29.98
91,2.5732,0.0071790000000000005,0.007180000000000001,29.98
92,2.6240,0.007180000000000001,0.007180000000000001,29.98
93,2.6741,0.007180000000000001,0.007180000000000001,29.98
94,2.7242,0.0071790000000000005,0.007180000000000001,29.98
95,2.7744,0.0071790000000000005,0.007180000000000001,29.99
96,2.8248,0.007180000000000001,0.007180000000000001,29.99
97,2.8750,0.007180000000000001,0.007180000000000001,29.98
98,2.9252,0.0071790000000000005,0.007180000000000001,29.98
99,2.9754,0.0071790000000000005,0.0071790000000000005,29.98
100,3.0258,0.0071790000000000005,0.0071790000000000005,29.98
101,3.0760,0.007180000000000001,0.007180000000000001,29.99
102,3.1264,0.0071790000000000005,0.007180000000000001,29.99
103,3.1768,0.0071790000000000005,0.0071790000000000005,29.99
104,3.2268,0.0071790000000000005,0.0071790000000000005,29.99
105,3.2772,0.0071790000000000005,0.0071790000000000005,29.99
106,3.3275,0.007180000000000001,0.007180000000000001,29.99
107,3.3777,0.007180000000000001,0.007180000000000001,29.98
108,3.4287,0.0071790000000000005,0.0071790000000000005,29.98
109,3.4785,0.0071790000000000005,0.0071790000000000005,29.98
110,3.5288,0.0071790000000000005,0.0071790000000000005,29.98
111,3.5791,0.007180000000000001,0.0071790000000000005,29.98
112,3.6291,0.0071790000000000005,0.0071790000000000005,29.98
113,3.6794,0.007180000000000001,0.0071790000000000005,29.98
114,3.7300,0.0071790000000000005,0.0071790000000000005,29.98
115,3.7800,0.0071790000000000005,0.0071790000000000005,29.98
116,3.8308,0.007180000000000001,0.007180000000000001,29.98
117,3.8805,0.0071790000000000005,0.0071790000000000005,29.98
118,3.9308,0.0071790000000000005,0.0071790000000000005,29.98
119,3.9810,0.0071790000000000005,0.0071790000000000005,29.98
120,4.0317,0.0071790000000000005,0.0071790000000000005,29.98
121,4.0817,0.0071790000000000005,0.0071790000000000005,29.98
122,4.1322,0.0071790000000000005,0.0071790000000000005,29.98
123,4.1821,0.0071790000000000005,0.0071790000000000005,29.98
124,4.2324,0.0071790000000000005,0.0071790000000000005,29.98
125,4.2826,0.0071790000000000005,0.0071790000000000005,29.98
126,4.3329,0.0071790000000000005,0.0071790000000000005,29.98
127,4.3833,0.0071790000000000005,0.0071790000000000005,29.98
128,4.4339,0.0071790000000000005,0.0071790000000000005,29.98
129,4.4838,0.0071790000000000005,0.0071790000000000005,29.98
130,4.5340,0.007180000000000001,0.0071790000000000005,29.98
131,4.5848,0.007180000000000001,0.0071790000000000005,29.98
132,4.6348,0.0071790000000000005,0.0071790000000000005,29.98
133,4.6848,0.0071790000000000005,0.0071790000000000005,29.98
134,4.7354,0.0071790000000000005,0.0071790000000000005,29.98
135,4.7855,0.0071790000000000005,0.0071790000000000005,29.98
136,4.8361,0.007180000000000001,0.0071790000000000005,29.98
137,4.8860,0.007180000000000001,0.0071790000000000005,29.98
138,4.9363,0.0071790000000000005,0.0071790000000000005,29.98
139,4.9871,0.007180000000000001,0.0071790000000000005,29.99
140,5.0369,0.0071790000000000005,0.0071790000000000005,29.99
141,5.0876,0.007180000000000001,0.0071790000000000005,29.98
142,5.1374,0.007180000000000001,0.0071790000000000005,29.98
143,5.1878,0.0071790000000000005,0.0071790000000000005,29.98
144,5.2381,0.0071790000000000005,0.0071790000000000005,29.98
145,5.2884,0.0071790000000000005,0.0071790000000000005,29.98
146,5.3386,0.0071790000000000005,0.0071790000000000005,29.98
147,5.3892,0.0071790000000000005,0.0071790000000000005,29.98
148,5.4391,0.0071790000000000005,0.0071790000000000005,29.98
149,5.4895,0.007180000000000001,0.0071790000000000005,29.98
150,5.5398,0.0071790000000000005,0.0071790000000000005,29.98
151,5.5902,0.0071790000000000005,0.0071790000000000005,29.99
152,5.6405,0.0071790000000000005,0.0071790000000000005,29.99
153,5.6913,0.007180000000000001,0.0071790000000000005,29.98
154,5.7408,0.007180000000000001,0.0071790000000000005,29.98
155,5.7911,0.0071790000000000005,0.0071790000000000005,29.98
156,5.8414,0.0071790000000000005,0.0071790000000000005,29.98
157,5.8918,0.007180000000000001,0.0071790000000000005,29.98
158,5.9421,0.0071790000000000005,0.0071790000000000005,29.98
159,5.9924,0.007180000000000001,0.0071790000000000005,29.98
160,6.0426,0.007180000000000001,0.0071790000000000005,29.98
161,6.0930,0.007180000000000001,0.007180000000000001,29.98
162,6.1433,0.007180000000000001,0.007180000000000001,29.98
163,6.1933,0.0071790000000000005,0.007180000000000001,29.98
164,6.2438,0.0071790000000000005,0.007180000000000001,29.98
165,6.2939,0.0071790000000000005,0.0071790000000000005,29.98
166,6.3441,0.007180000000000001,0.0071790000000000005,29.98
167,6.3945,0.0071790000000000005,0.0071790000000000005,29.98
168,6.4446,0.0071790000000000005,0.0071790000000000005,29.98
169,6.4950,0.0071790000000000005,0.0071790000000000005,29.98
170,6.5455,0.0071790000000000005,0.0071790000000000005,29.98
171,6.5956,0.007180000000000001,0.0071790000000000005,29.98
172,6.6458,0.007180000000000001,0.0071790000000000005,29.98
173,6.6962,0.007180000000000001,0.0071790000000000005,29.98
174,6.7467,0.007180000000000001,0.0071790000000000005,29.98
175,6.7971,0.007180000000000001,0.0071790000000000005,29.98
176,6.8474,0.007180000000000001,0.007180000000000001,29.99
177,6.8973,0.007180000000000001,0.007180000000000001,29.99
178,6.9479,0.007180000000000001,0.007180000000000001,29.99
179,6.9979,0.007180000000000001,0.007180000000000001,29.99
180,7.0480,0.007180000000000001,0.007180000000000001,29.98
181,7.0984,0.0071790000000000005,0.007180000000000001,29.98
182,7.1487,0.0071790000000000005,0.0071790000000000005,29.99
183,7.1992,0.007180000000000001,0.0071790000000000005,29.99
184,7.2492,0.007180000000000001,0.0071790000000000005,29.98
185,7.2995,0.007180000000000001,0.0071790000000000005,29.98
186,7.3501,0.0071790000000000005,0.0071790000000000005,29.99
187,7.4001,0.007180000000000001,0.007180000000000001,29.99
188,7.4505,0.007180000000000001,0.007180000000000001,29.99
189,7.5011,0.007180000000000001,0.007180000000000001,29.99
190,7.5509,0.007180000000000001,0.007180000000000001,29.98
191,7.6012,0.007180000000000001,0.007180000000000001,29.98
192,7.6514,0.007180000000000001,0.007180000000000001,29.98
193,7.7021,0.0071790000000000005,0.007180000000000001,29.98
194,7.7522,0.0071790000000000005,0.0071790000000000005,29.98
195,7.8027,0.0071790000000000005,0.0071790000000000005,29.98
196,7.8530,0.007180000000000001,0.0071790000000000005,29.98
197,7.9030,0.0071790000000000005,0.0071790000000000005,29.98
198,7.9530,0.0071790000000000005,0.0071790000000000005,29.99
199,8.0037,0.0071790000000000005,0.0071790000000000005,29.99
200,8.0538,0.0071790000000000005,0.0071790000000000005,29.98
201,8.1042,0.0071790000000000005,0.0071790000000000005,29.98
